"year","state_abb","district","total_votes","dem","other","rep"
1986,"TN",4,87005,0.0000114925355009646,0.00000000105682131576625,NA
1986,"TN",5,147147,0.00000393151015955949,0.000000153332868098319,0.00000271108213561429
1986,"TN",6,133004,0.0000057761238120779,0.0000000000565289079279497,0.00000174239052906319
1986,"TN",7,129878,0.00000213216571368542,0.000000000592828147051499,0.00000556677486644299
1986,"TN",8,126503,0.00000635499236067449,0.000000000749858979223924,0.00000154920865107663
1986,"TN",9,99516,0.00000838153693499917,0.0000000291817961859957,0.00000163791666412815
1986,"TX",1,84445,0.0000118420273550832,NA,NA
1986,"TX",2,138353,0.0000041025407710698,0.000000200506201267887,0.00000292484111104323
1986,"TX",3,152385,NA,0.000000387749322418664,0.00000617457636580524
1986,"TX",4,136118,0.00000526443336099024,NA,0.00000208213358827437
1986,"TX",5,98104,0.00000596505038473268,0.000000077823075042062,0.00000415039083118179
1986,"TX",6,154460,0.00000286152695907127,NA,0.00000361264111033181
1986,"TX",7,148395,0.000000800823719058025,0.0000000493618022464459,0.00000588858600064708
1986,"TX",8,96903,0.0000032605299153599,0.000000000638964610907645,0.00000705842906849312
1986,"TX",9,119119,0.00000516479412204124,NA,0.00000323017225611842
1986,"TX",10,187863,0.00000384962736960749,NA,0.00000147340058161228
1986,"TX",11,84201,0.0000118763435113597,NA,NA
1986,"TX",12,123451,0.00000556628401519697,NA,0.00000253409589262071
1986,"TX",13,130887,0.00000267969820686709,NA,0.00000496047996208781
1986,"TX",14,142323,0.0000033497506051062,NA,0.00000367652062301574
1986,"TX",15,70777,0.0000141288836769007,NA,NA
1986,"TX",16,77011,0.00000853019882122496,NA,0.00000445495914322168
1986,"TX",17,97791,0.0000102258899080693,NA,NA
1986,"TX",18,70219,0.0000128450114062637,0.00000139614839379046,NA
1986,"TX",19,110824,0.00000343015312804119,NA,0.00000559316312114671
1986,"TX",20,55363,0.0000180626049888915,NA,NA
1986,"TX",21,165567,0.00000232664512177962,0.000000052603870640904,0.00000366060194405836
1986,"TX",22,106538,0.0000026500515026968,NA,0.00000673627074851873
1986,"TX",23,75132,0.000012069655204494,0.00000124025269094337,NA
1986,"TX",24,103191,0.00000651441663781085,0.000000000375643907150897,0.00000317597532398404
1986,"TX",25,67435,0.0000148290946837696,NA,NA
1986,"TX",26,149386,0.00000213526716554278,NA,0.00000455880055164624
1986,"TX",27,64165,0.0000155848203849451,NA,NA
1986,"UT",1,159331,0.00000304021439122974,NA,0.00000323602814788694
1986,"UT",2,139390,0.00000395896521056169,0.0000000773048419321597,0.00000313784573773501
1986,"UT",3,130074,0.00000251677889894101,0.0000000527801314347453,0.00000511837245477885
1986,"VA",1,144086,0.00000305210180214215,0.000000000433509819760106,0.00000388776423136638
1986,"VA",2,110169,0.000004489582569677,0.000000786095085377185,0.000003801285919091
1986,"VA",3,111179,0.00000266658144198704,0.000000298767794219172,0.00000602915512163115
1986,"VA",4,64835,0.0000153914146301904,0.0000000323533963385197,NA
1986,"VA",5,89653,0.00000909282008458141,0.00000206129634208586,NA
1986,"VA",6,126310,0.00000553019963168231,0.00000000181770134102671,0.00000238501219749681
1986,"VA",7,59976,NA,0.000000291622139941299,0.0000163817138611258
1986,"VA",8,117655,0.00000324828271703321,0.00000000144480494474957,0.00000524969876674755
1986,"VA",9,60466,0.0000163735651715797,0.000000164654654438243,NA
1986,"VA",10,159023,0.00000250281607053797,0.000000000276807692816877,0.00000378530565531468
1986,"VT",1,188954,NA,0.000000575599992012865,0.0000047166933703928
1986,"WA",1,190666,0.00000254987662632501,NA,0.00000269489695679941
1986,"WA",2,172917,0.00000417521049590686,NA,0.00000160791088602783
1986,"WA",3,156050,0.00000471324217779918,NA,0.00000169496032139979
1986,"WA",4,149302,0.00000187110658256792,NA,0.00000482672733794218
1986,"WA",5,162911,0.00000458673805134818,NA,0.00000155158287234636
1986,"WA",6,126473,0.00000563054934011604,NA,0.00000227627662273769
1986,"WA",7,171148,0.0000042441122755728,NA,0.00000159878393121898
1986,"WA",8,165369,0.00000210425997226941,NA,0.00000394282261273745
1986,"WI",1,143139,0.00000518762145174694,0.000000114989802614743,0.0000016836049410847
1986,"WI",2,192535,0.00000288426732237082,0.0000000124090476743196,0.00000229718448642252
1986,"WI",3,162869,0.00000220328411460121,0.00000000116865099756416,0.00000393545108350695
1986,"WI",4,120803,0.00000824717271000965,0.0000000307674073715401,NA
1986,"WI",5,110604,0.00000895150891256389,0.0000000897554178400741,NA
1986,"WI",6,128639,NA,0.00000026051498673523,0.00000751317728388255
1986,"WI",7,171712,0.00000361878787166307,0.0000000544005224568656,0.00000215051641393076
1986,"WI",8,175432,0.00000186067977048819,0.00000000016246221692903,0.00000383937209535362
1986,"WI",9,177408,0.00000122756856176431,0.00000000019063597087136,0.0000044089651889892
1986,"WV",1,90715,0.000011023535247754,NA,NA
1986,"WV",2,109909,0.00000632078427758866,NA,0.00000277765170126658
1986,"WV",3,113489,0.00000571975249120926,NA,0.00000309167416688095
1986,"WV",4,81707,0.00000872029730776759,NA,0.00000351855615643988
1986,"WY",1,159787,0.00000191055220932596,NA,0.00000434777919435519
1988,"AK",1,192955,0.00000193064327536687,0.0000000128654043335614,0.00000323904683842556
1988,"AL",1,194363,0.00000205601423668584,0.0000000402361483167565,0.00000304876178295118
1988,"AL",2,127861,NA,0.00000045588460630397,0.0000073651085034011
1988,"AL",3,122310,0.00000785535247510148,0.000000320593890690358,NA
1988,"AL",4,137149,0.00000701122085573178,0.000000280119219660682,NA
1988,"AL",5,186623,0.00000344956652169021,0.000000057137698541422,0.00000185169211891198
1988,"AL",6,209026,0.00000317953898997021,0.0000000301657960609036,0.00000157438905875375
1988,"AL",7,200966,0.00000336922468919651,0.0000000376355624702639,0.0000015691058321484
1988,"AR",1,1,1,NA,NA
1988,"AR",2,202364,0.00000412415380853956,NA,0.00000081743659291524
1988,"AR",3,216390,0.00000116961944053374,NA,0.00000345166620113178
1988,"AR",4,187166,0.00000369694235345548,NA,0.00000164590837798079
1988,"AZ",1,256027,0.00000108906469689487,NA,0.00000281677335924765
1988,"AZ",2,136204,0.00000538473118215785,NA,0.00000195719710188667
1988,"AZ",3,253330,0.00000112841092751603,0.000000100660543681091,0.0000027183488895971
1988,"AZ",4,236678,NA,0.000000543233033289378,0.00000368191674827038
1988,"AZ",5,242577,0.0000013275020353403,NA,0.00000279490033586554
1988,"CA",1,254154,0.00000247413641086995,0.000000342909748776832,0.00000111757615595714
1988,"CA",2,236351,0.00000163059564541831,0.000000111936968325144,0.00000248846281255049
1988,"CA",3,257766,0.0000027613012944788,NA,0.00000111818630279935
1988,"CA",4,182490,0.00000544053615801608,0.0000000392161571792708,NA
1988,"CA",5,174758,0.00000437224729107801,0.000000246755452599145,0.00000110319595395042
1988,"CA",6,240819,0.00000304592953283529,NA,0.00000110656674029931
1988,"CA",7,248484,0.00000275338783988009,NA,0.00000127101614588962
1988,"CA",8,245196,0.00000271487146106418,0.0000000905506046037789,0.00000127294789142759
1988,"CA",9,209522,0.00000348218339034594,NA,0.00000129058510174558
1988,"CA",10,165301,0.00000521511515580992,0.000000834455022228927,NA
1988,"CA",11,205016,0.00000346130381822388,0.000000225592386821911,0.0000011907718793964
1988,"CA",12,263930,0.00000174454014083102,0.0000000864640049062746,0.00000195787927032
1988,"CA",13,214522,0.00000312866090021575,0.000000143047469829979,0.00000138981818667106
1988,"CA",14,277775,0.00000134655797102476,NA,0.00000225347802933524
1988,"CA",15,170193,0.00000409830161903536,0.0000001217303639855,0.00000165565033058781
1988,"CA",16,225827,0.00000347959876584271,NA,0.000000948569699398379
1988,"CA",17,181298,0.00000157382504464225,NA,0.00000394195560379292
1988,"CA",18,179749,0.00000389093641610104,NA,0.00000167237687076008
1988,"CA",19,230924,0.00000210091180975989,0.0000000537262443651611,0.0000021757910047861
1988,"CA",20,229006,0.00000118292460633086,0.0000000798951287219932,0.0000031038780807249
1988,"CA",21,262671,0.00000109772944022925,0.0000000799900814722302,0.00000262932427072326
1988,"CA",22,236811,0.00000109763915848392,0.000000188250777290469,0.00000293688687780268
1988,"CA",23,232879,0.0000027263660955615,0.000000144507102022992,0.00000142320226649771
1988,"CA",24,155071,0.00000465912296428376,0.000000257745087672314,0.0000015317909494046
1988,"CA",25,99876,0.00000855901319237841,0.0000014534022027115,NA
1988,"CA",26,180448,0.00000389816424977281,NA,0.0000016435984741144
1988,"CA",27,220335,0.00000306532699987389,0.000000127998319897431,0.00000134521826159342
1988,"CA",28,144337,0.00000527048942967301,0.000000282770222768497,0.00000137497080821653
1988,"CA",29,106436,0.00000778285295888998,0.000000328724885378152,0.00000128373952955276
1988,"CA",30,120644,0.00000496414465229478,0.000000313157534291443,0.00000301154765261009
1988,"CA",31,141027,0.00000507420961062954,0.000000205695572856305,0.00000181093557750319
1988,"CA",32,171349,0.00000390545388826018,0.000000203436729933704,0.00000172715161140769
1988,"CA",33,219383,0.00000119649522793197,0.000000209707677829982,0.00000315203542628748
1988,"CA",34,145727,0.00000433628957027861,0.000000126481194802397,0.00000239937557705188
1988,"CA",35,257268,0.00000107553128987264,0.000000073715578390254,0.0000027377503486471
1988,"CA",36,191648,0.00000281774957803059,0.000000183560894505737,0.00000221658900984805
1988,"CA",37,271242,0.00000121874801215907,0.0000000991134934608879,0.00000236888317256409
1988,"CA",38,147369,0.00000241274111924172,0.000000335211651903276,0.00000403773485651075
1988,"CA",39,229359,0.000000991568363536324,0.000000148976673920367,0.00000321943211626302
1988,"CA",40,270376,0.00000110504082694438,0.000000113880132756208,0.00000247963216631651
1988,"CA",41,285761,0.00000107999881151784,0.000000124774445420846,0.0000022946545866089
1988,"CA",42,238621,0.00000138352696522957,0.000000115261716123812,0.00000269195731334114
1988,"CA",43,282529,0.000000908251139995075,0.0000000946097547447938,0.00000253659877134751
1988,"CA",44,152089,0.00000392528421131416,0.000000249966885213209,0.00000239984637929271
1988,"CA",45,224903,0.00000106782420700203,0.000000087779372715119,0.00000329075774049646
1988,"CO",1,191509,0.00000365151887104496,NA,0.00000157016783819586
1988,"CO",2,235015,0.00000266941023191033,NA,0.00000158563731824605
1988,"CO",3,216909,0.00000359799676121974,NA,0.00000101223149118103
1988,"CO",4,213754,0.00000125959787569463,NA,0.00000341867715073763
1988,"CO",5,241728,0.00000102881232445254,NA,0.00000310806879813152
1988,"CO",6,216556,0.00000164528265714838,0.0000000620728610767377,0.0000029103876983101
1988,"CT",1,228448,0.00000338126288731704,NA,0.000000996100889122233
1988,"CT",2,225291,0.00000282382185489468,NA,0.00000161488186607065
1988,"CT",3,221669,0.00000299964514253319,NA,0.00000151158556631649
1988,"CT",4,205973,0.00000131411106639447,0.0000000560755901589646,0.00000348481861112728
1988,"CT",5,222341,0.0000011856252279098,NA,0.00000331197080700954
1988,"CT",6,236888,0.00000140448545828025,0.0000000187825471747074,0.00000279813620244075
1988,"DE",1,234517,0.00000287896572891053,NA,0.00000138511747188088
1988,"FL",1,212983,0.00000314028832596075,NA,0.00000155492208989404
1988,"FL",2,134621,0.00000740883853135462,0.0000000194230325915649,NA
1988,"FL",3,1,1,NA,NA
1988,"FL",4,250425,0.00000199029923065101,NA,0.00000200291230973034
1988,"FL",5,1,NA,NA,1
1988,"FL",6,255171,0.00000182386601020506,NA,0.00000209507462176331
1988,"FL",7,1,1,NA,NA
1988,"FL",8,231704,0.00000116488719165604,NA,0.00000315096406684619
1988,"FL",9,224167,NA,0.00000000481583952171148,0.00000445614406983158
1988,"FL",10,213099,0.00000124497965628359,NA,0.00000344767493149017
1988,"FL",11,276763,0.0000021983672110674,NA,0.00000141483253022749
1988,"FL",12,1,NA,NA,1
1988,"FL",13,324870,0.000000887810698224845,NA,0.0000021903436404337
1988,"FL",14,315927,0.00000173622108880619,NA,0.00000142906709485649
1988,"FL",15,199836,0.00000169643100616991,NA,0.00000330767235858919
1988,"FL",16,220493,0.00000314769497853593,NA,0.00000138759639125812
1988,"FL",17,1,1,NA,NA
1988,"FL",18,1,1,NA,NA
1988,"FL",19,186983,0.00000387141792319814,NA,0.00000147666184875973
1988,"GA",1,141083,0.0000047492483464429,NA,0.00000233877785090193
1988,"GA",2,137836,0.00000447550192954416,NA,0.00000277949676455607
1988,"GA",3,97663,0.000010239292260119,NA,NA
1988,"GA",4,246139,0.00000244937611114606,NA,0.00000161336892316382
1988,"GA",5,172887,0.00000452306408515474,NA,0.00000126106080566991
1988,"GA",6,187011,0.00000219665883152997,0.000000000514681075803647,0.00000315010552445622
1988,"GA",7,208481,0.00000310728379340305,NA,0.0000016893163763966
1988,"GA",8,102696,0.00000973747760380151,NA,NA
1988,"GA",9,193705,0.00000324612789095864,NA,0.00000191636146140707
1988,"GA",10,184677,0.00000346441697688088,NA,0.0000019504424804419
1988,"HI",1,177020,0.00000243789264722463,0.000000120563897966001,0.00000309062265489975
1988,"HI",2,162808,0.00000546289782514985,0.000000679306489134461,NA
1988,"IA",1,185716,0.00000206666007095159,0.0000000489990953971407,0.00000326890651458345
1988,"IA",2,200041,0.00000216006428286732,0.00000000149938518906082,0.00000283741154202555
1988,"IA",3,203932,0.0000031067420964809,0.00000000110608136310115,0.00000179574713824175
1988,"IA",4,219223,0.00000326818916136182,0.00000000212240342825522,0.00000129125359944908
1988,"IA",5,184368,0.00000195928051341408,0.000000000235352544442299,0.00000346441887325869
1988,"IA",6,195478,0.00000182180049178325,0.000000000130850151678057,0.00000329373384800972
1988,"ID",1,205549,0.00000166455262703993,NA,0.00000320046739251745
1988,"ID",2,201885,0.00000313944262781491,0.000000139924984419866,0.00000167394739383304
1988,"IL",1,170878,0.0000056208556794074,NA,0.000000231272739698633
1988,"IL",2,167087,0.00000495220557664706,NA,0.00000103270049025222
1988,"IL",3,212292,0.00000293137731613316,NA,0.00000177911577828396
1988,"IL",4,181525,0.00000277020721529773,NA,0.00000273867585865902
1988,"IL",5,152695,0.00000401303615496838,NA,0.00000253596675933791
1988,"IL",6,208229,0.00000126394981513542,NA,0.00000353845522931084
1988,"IL",7,135331,0.00000738928996312744,NA,NA
1988,"IL",8,144324,0.00000517191624346116,0.0000000929934813937348,0.00000166394479691557
1988,"IL",9,205187,0.00000322036839362756,0.0000000475040144210935,0.0000016057306954618
1988,"IL",10,218706,0.00000125829161121883,NA,0.00000331405665540395
1988,"IL",11,204242,0.00000315842380088582,NA,0.00000173772880239852
1988,"IL",12,220682,0.00000112460753489614,NA,0.00000340679964829052
1988,"IL",13,249416,0.0000011963668976963,NA,0.00000281299898099633
1988,"IL",14,218628,0.00000120259752737566,NA,0.00000337138201778781
1988,"IL",15,195431,0.00000144685154386331,NA,0.00000367004393331278
1988,"IL",16,200796,0.00000179644682682218,NA,0.00000318373206120348
1988,"IL",17,203690,0.0000031846522677273,NA,0.00000172476891151567
1988,"IL",18,209221,0.00000216485221374629,NA,0.00000261478271773765
1988,"IL",19,206870,0.00000310523165276055,NA,0.0000017287220379631
1988,"IL",20,222644,0.00000309340155401881,NA,0.00000139807362608934
1988,"IL",21,201221,0.00000261388701727076,NA,0.00000235577320705971
1988,"IL",22,214854,0.00000301961074735958,NA,0.00000163471265364762
1988,"IN",1,179327,0.0000042990937422109,NA,0.00000127731137246787
1988,"IN",2,219761,0.00000242085617673181,NA,0.00000212954175556737
1988,"IN",3,214243,0.00000213363541342965,NA,0.00000253396166092051
1988,"IN",4,213758,0.00000177086022600468,NA,0.00000290732725703689
1988,"IN",5,206403,0.00000272849769122345,NA,0.00000211639312916191
1988,"IN",6,263511,0.00000102893158667754,NA,0.00000276597640577819
1988,"IN",7,211316,0.00000180806160739272,NA,0.00000292418772536013
1988,"IN",8,228676,0.00000270314909966281,NA,0.00000166985025313329
1988,"IN",9,208139,0.00000339766244269318,NA,0.00000140681917776238
1988,"IN",10,174824,0.00000346315831109131,NA,0.000002256880127567
1988,"KS",1,168700,NA,NA,0.00000592768227622999
1988,"KS",2,185192,0.00000395654583286859,NA,0.00000144325545444404
1988,"KS",3,204182,0.00000129428222096299,NA,0.00000360330914360391
1988,"KS",4,191942,0.00000333255239247447,NA,0.00000187735476697995
1988,"KS",5,182049,0.00000163922711053835,NA,0.00000385379949218949
1988,"KY",1,123410,0.00000770110200912893,0.000000401969054804305,NA
1988,"KY",2,152099,0.00000398476607624122,0.000000000345809778377265,0.00000258955329915585
1988,"KY",3,189368,0.00000368042718397663,NA,0.0000016002960638794
1988,"KY",4,196184,0.00000131404041037922,NA,0.00000378321522718552
1988,"KY",5,104501,NA,0.00000000311342224689334,0.00000956617299606489
1988,"KY",6,174277,0.00000149276617694383,0.00000000131698200396465,0.00000424390865867588
1988,"KY",7,165112,0.00000355608897498272,0.0000000000366811315060211,0.00000250036932910793
1988,"LA",1,1,NA,NA,1
1988,"LA",2,1,1,NA,NA
1988,"LA",3,1,1,NA,NA
1988,"LA",4,1,NA,NA,1
1988,"LA",5,1,1,NA,NA
1988,"LA",6,1,NA,NA,1
1988,"LA",7,1,1,NA,NA
1988,"LA",8,204805,0.00000211142720566504,NA,0.00000277126608795572
1988,"MA",1,225291,0.000000766549243740753,0.000000000551658540230321,0.00000367160281868435
1988,"MA",2,194760,0.00000411958859181831,0.000001014935951209,NA
1988,"MA",3,191383,0.0000052148043605927,0.0000000103201279982411,NA
1988,"MA",4,241414,0.00000291226672832815,0.000000000411799995757211,0.00000122958331233156
1988,"MA",5,216271,0.00000388812850376718,0.000000735699933702477,NA
1988,"MA",6,255067,0.00000273048346209857,0.00000000365820811391083,0.00000118639685495933
1988,"MA",7,188710,0.00000529736714756415,0.00000000176909322860444,NA
1988,"MA",8,206189,0.00000389860693780819,0.00000000301077974020000,0.000000948301531296117
1988,"MA",9,161042,0.00000620019048982214,0.00000000936974912174068,NA
1988,"MA",10,280767,0.00000237444808922226,0.000000000317137709723133,0.00000118690690690141
1988,"MA",11,209988,0.00000384833095314839,0.000000000430888245231475,0.000000913415044904638
1988,"MD",1,190716,0.00000264286906652894,NA,0.0000026005294946825
1988,"MD",2,221070,0.00000129141576274776,NA,0.0000032320383468103
1988,"MD",3,183512,0.00000397245520377311,NA,0.00000147677972364308
1988,"MD",4,188312,0.0000036271542045117,NA,0.00000168318183355279
1988,"MD",5,163346,0.00000481363487416242,NA,0.00000130833934008219
1988,"MD",6,221281,0.00000340553544730634,NA,0.00000111360537364078
1988,"MD",7,117650,0.00000849978750531237,NA,NA
1988,"MD",8,275097,0.00000135412554923611,NA,0.00000228095589476364
1988,"ME",1,302163,0.00000209182711130524,0.000000000536677653969374,0.00000121710825096626
1988,"ME",2,252721,0.00000133628935454763,0.00000000233294019435705,0.00000261831044927216
1988,"MI",1,140138,0.00000650757262569032,0.0000000692002441182562,0.000000559050390120923
1988,"MI",2,219692,0.00000203648328565955,0.0000000275978811323484,0.00000248774593660741
1988,"MI",3,196375,0.00000292001632063649,0.0000000000259314978965098,0.00000217225564729273
1988,"MI",4,186703,0.00000156142016350512,0.000000000143439053750379,0.00000379453672791252
1988,"MI",5,229440,0.00000119423934863419,0.0000000000569879437218069,0.00000316414159926589
1988,"MI",6,204625,0.00000287979448974893,0.0000000708120737272504,0.00000193638182992639
1988,"MI",7,199080,0.000003805732207011,0.0000000296975894216874,0.00000118767649249639
1988,"MI",8,194104,0.00000371330960696097,0.00000000013270920084347,0.00000143843502794237
1988,"MI",9,214594,0.00000140808200875028,0.0000000000651457524520894,0.0000032518153793985
1988,"MI",10,209863,0.00000125783111097264,0.0000000413010359734869,0.00000346588121891637
1988,"MI",11,216417,0.00000184741251874374,0.0000000172088677404185,0.00000275608770753341
1988,"MI",12,201798,0.00000265598080842989,0.0000000456750707638788,0.00000225379462081118
1988,"MI",13,114700,0.00000758211596302549,0.000000133246276059224,0.0000010030335760853
1988,"MI",14,178410,0.00000350648918689083,0.0000000643415569540231,0.00000203423623670556
1988,"MI",15,163842,0.00000389640951281324,0.0000000850463011755003,0.00000212198530611477
1988,"MI",16,136357,0.00000714103948870819,0.00000019265075088347,NA
1988,"MI",17,193027,0.00000363647609318816,0.000000062722388830277,0.0000014814239179567
1988,"MI",18,257228,0.000000871184406567478,0.0000000605444673717419,0.00000295587278684421
1988,"MN",1,229813,NA,0.00000306933680567837,0.00000128202712934707
1988,"MN",2,227701,NA,0.00000185277101746737,0.00000253895321738447
1988,"MN",3,315609,NA,0.00000100680620065211,0.00000216167125087811
1988,"MN",4,250327,NA,0.00000292440874346146,0.00000107036609105499
1988,"MN",5,241798,NA,0.00000309840171627302,0.00000103728178813976
1988,"MN",6,259035,NA,0.00000253097166683919,0.00000132951050738437
1988,"MN",7,222496,NA,0.00000204223982131965,0.00000245222300048388
1988,"MN",8,222311,NA,0.00000335236117838079,0.00000114584178953353
1988,"MO",1,196658,0.00000363938711271586,0.0000000723476575042379,0.00000137323507590871
1988,"MO",2,281109,0.000001159736364673,0.0000000381411468506131,0.00000235946145663464
1988,"MO",3,239203,0.00000262513199633765,0.0000000390610832649689,0.00000151635649544452
1988,"MO",4,231873,0.00000309643312776797,NA,0.00000121627253438329
1988,"MO",5,212139,0.00000331458231878371,0.0000000559963225087148,0.00000134331177961085
1988,"MO",6,229011,0.00000177569180316617,NA,0.00000259091067444408
1988,"MO",7,240911,0.00000191674057186601,0.0000000297735402195576,0.00000220439639013309
1988,"MO",8,202402,0.00000207000490447997,NA,0.00000287065773719353
1988,"MO",9,236880,0.00000286697345806186,NA,0.0000013545733166764
1988,"MS",1,175826,0.00000444593135972697,NA,0.00000124150963307273
1988,"MS",2,173631,0.00000372834113114931,0.0000000465375095150619,0.00000198446156932118
1988,"MS",3,185380,0.00000479113730474001,NA,0.000000603187865181236
1988,"MS",4,201063,0.0000027255504045134,0.0000000605051213373972,0.00000218750997352005
1988,"MS",5,182219,0.00000247062351413997,NA,0.00000301727840607691
1988,"MT",1,189683,0.00000320397865107195,NA,0.00000206797508226208
1988,"MT",2,175534,0.00000253370540274057,NA,0.00000316319662193841
1988,"NC",1,181040,0.00000360107599456296,NA,0.00000192256518970571
1988,"NC",2,128832,0.00000776204669647293,NA,NA
1988,"NC",3,95323,0.0000104906475876756,NA,NA
1988,"NC",4,227378,0.0000025511426341053,NA,0.00000184682022949628
1988,"NC",5,210056,0.00000250469573019728,NA,0.00000225593952897171
1988,"NC",6,186542,0.00000201184451537576,NA,0.00000334887853894981
1988,"NC",7,152247,0.00000441741842896144,NA,0.00000215085549433425
1988,"NC",8,192677,0.00000267247227258831,NA,0.00000251756078792228
1988,"NC",9,210816,0.00000161558348035508,NA,0.00000312788950082282
1988,"NC",10,184419,0.00000211303214736227,NA,0.00000330940263430339
1988,"NC",11,215343,0.00000233836321693974,NA,0.00000230539116560346
1988,"ND",1,299982,0.00000236231680284533,0.0000000324927879064636,0.000000938723754582256
1988,"NE",1,218502,0.00000151156845107064,0.00000000217832414969927,0.00000306287037244878
1988,"NE",2,222275,0.00000227044491060018,0.0000000183782692854402,0.00000221010832388223
1988,"NE",3,215501,0.000000972918549558459,0.000000000344525524930512,0.00000366708662166976
1988,"NH",1,218505,0.00000181430568724171,0.0000000012148012636369,0.00000276103382375295
1988,"NH",2,210994,0.00000201437749222373,0.0000000353785758918382,0.00000268971519647015
1988,"NJ",1,203153,0.00000344037007828033,0.0000000273314466595784,0.00000145469686445134
1988,"NJ",2,204636,0.00000321199124323972,0.0000000566435688559133,0.00000161809088621747
1988,"NJ",3,226610,0.00000227885554832147,0.0000000410304607628634,0.00000209298191377874
1988,"NJ",4,236194,0.00000141619270264966,0.0000000341473698016302,0.00000278346772960973
1988,"NJ",5,231936,0.0000010192156371294,0.0000000287391000036853,0.00000326357947920245
1988,"NJ",6,196598,0.00000310795849083777,0.0000000426640878367657,0.00000193589915603284
1988,"NJ",7,205539,0.00000123535135771438,NA,0.0000036299053575562
1988,"NJ",8,96036,0.0000104127618809613,NA,NA
1988,"NJ",9,211494,0.0000031748918903324,0.0000000250169283249441,0.00000152835770427002
1988,"NJ",10,109473,0.00000706597243125808,0.000000913191888235712,0.00000115550815682457
1988,"NJ",11,219427,0.00000134528370313183,NA,0.00000321204060062295
1988,"NJ",12,239537,0.00000124779587964475,0.0000000352574314839002,0.00000289166708697269
1988,"NJ",13,241031,0.00000126619857172095,NA,0.00000288264535291945
1988,"NJ",14,154440,0.00000436031564625193,NA,0.00000198279254870811
1988,"NJ",14,20171005,NA,0.000000000384005244924112,NA
1988,"NM",1,177962,0.00000265667010468832,0.000000121217006963541,0.00000284129001604956
1988,"NM",2,100324,NA,NA,0.0000099677046369762
1988,"NM",3,170892,0.0000042781015032779,NA,0.0000015735474914088
1988,"NV",1,159076,0.00000402147011124323,0.000000147163581367377,0.00000211766970953679
1988,"NV",2,185097,0.0000021938419976288,0.000000115379341120321,0.00000309335136637306
1988,"NY",1,207951,0.00000239367110865094,0.0000003845191640951,0.00000203063488318011
1988,"NY",2,174618,0.00000343588166534073,0.000000461768852651148,0.00000182913595304776
1988,"NY",3,224306,0.00000255074308217021,0.000000309501396923345,0.00000159795102169555
1988,"NY",4,215386,0.00000123805997489202,0.000000490999044277711,0.00000291376827694051
1988,"NY",5,207313,0.00000160381845253783,0.000000379839492785144,0.00000283996623646978
1988,"NY",6,110053,0.00000744703691164327,0.00000163949412340348,NA
1988,"NY",7,93120,0.0000102758117597218,0.000000463019855398496,NA
1988,"NY",8,100240,0.00000955856383625826,0.000000417493625832718,NA
1988,"NY",9,72851,0.0000137266475408711,NA,NA
1988,"NY",10,136488,0.00000551436698585393,0.000000507166950094404,0.00000130511749128337
1988,"NY",11,83158,0.0000102632543407273,0.000000689345715162763,0.00000107270117790589
1988,"NY",12,79886,0.0000108219142303068,0.000000966972658517921,0.000000728951030209913
1988,"NY",13,108841,0.0000065832862077666,0.000000584736415361328,0.00000201969156545909
1988,"NY",14,156682,0.00000228471346380883,0.000000789555717248014,0.0000033080848864174
1988,"NY",15,175483,0.00000209210909035877,0.000000336328658887788,0.00000327011994580083
1988,"NY",16,110850,0.00000774976811203215,0.000000553642060194637,0.000000717789647349214
1988,"NY",17,186495,0.00000425783095539495,0.000000343958239432975,0.000000760284855414708
1988,"NY",18,82866,0.0000106553674940862,0.000000572903669934057,0.00000083940436032026
1988,"NY",19,137743,0.00000393256063058979,0.00000135328195825156,0.00000197405446581842
1988,"NY",20,203263,0.00000247447425153389,0.000000389124297372822,0.00000205613598221799
1988,"NY",21,201607,0.00000116357620842521,0.00000049550524036207,0.00000330106378426514
1988,"NY",22,203635,0.00000130975765613437,0.000000122892270873117,0.00000347809724317446
1988,"NY",23,234898,0.0000026286281409657,0.000000118708730855801,0.00000150983006872291
1988,"NY",24,225139,0.0000012266715652952,0.000000368749187431568,0.00000284627970787757
1988,"NY",25,130122,NA,NA,0.00000768509552573739
1988,"NY",26,174628,0.00000142925358468237,0.000000330218735752012,0.00000396698620855295
1988,"NY",27,217426,0.00000187155471206337,0.000000254515872050572,0.0000024731953730393
1988,"NY",28,152371,0.00000611519486499351,0.000000447733776283369,NA
1988,"NY",29,192661,0.00000138053342825145,0.000000237349481936953,0.00000357258116920493
1988,"NY",30,225712,0.00000251961359999143,0.000000161386860951119,0.00000174942415095226
1988,"NY",31,220487,0.00000203556480168238,0.000000364644164589255,0.00000213520582008765
1988,"NY",32,184146,0.00000381480260424583,0.000000325570085969078,0.00000129010095569649
1988,"NY",33,139604,0.00000689599728449975,0.000000267121250785769,NA
1988,"NY",34,135875,NA,0.00000088413964821352,0.00000647556596356201
1988,"OH",1,208420,0.00000270913880767929,NA,0.0000020888652226441
1988,"OH",2,211799,0.00000130714550013613,NA,0.00000341431210825673
1988,"OH",3,184617,0.00000416486756588761,NA,0.00000125175170536043
1988,"OH",4,160637,NA,0.000000020849282122647,0.00000620436657723728
1988,"OH",5,204310,0.00000192781585418251,NA,0.00000296670717454834
1988,"OH",6,204870,0.00000125405877785285,NA,0.00000362708536233361
